CreditScoreScaled,Germany,Spain,GenderCoded,AgeScaled,Tenure,BalanceScaled,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalaryScaled,Exited
0.698,0,0,0,0.4189189189189189,2,0.0,1,0,0,0.5287926496980461,0
1.0,0,1,1,0.16216216216216217,2,0.0,2,0,1,0.13964103571891112,0
0.956,0,1,1,0.13513513513513514,8,0.5371378076253989,1,1,0,0.3967593405170193,0
1.0,1,0,1,0.16216216216216217,5,0.4910781106384668,2,1,1,0.5108922402089399,0
0.724,0,1,1,0.3918918918918919,1,0.5575451371511039,1,1,1,0.478586455006453,0
0.568,0,0,1,0.35135135135135137,9,0.597697296141234,1,1,0,0.2855769225961079,0
0.76,1,0,1,0.36486486486486486,6,0.6093349295724013,1,0,0,0.8124102351774594,0
0.67,1,0,1,0.33783783783783783,9,0.4328030954719504,2,0,1,0.9740776744179069,0
0.918,0,1,1,0.20270270270270271,9,0.0,1,1,1,0.6202295819250737,0
0.714,0,1,0,0.22972972972972974,3,0.22588645453618242,1,1,0,0.08988768427384813,1
0.596,0,1,1,0.1891891891891892,8,0.0,1,1,0,0.6682728200543152,0
0.82,0,1,0,0.527027027027027,1,0.0,2,1,1,0.1254599314234509,0
0.91,1,0,0,0.20270270270270271,3,0.4211413486647108,2,0,1,0.16661246149007228,0
0.47,0,0,0,0.28378378378378377,7,0.0,2,1,0,0.011949541181182802,0
0.49,0,1,0,0.16216216216216217,5,0.40129257261384493,1,1,1,0.8918324700008851,0
0.56,0,0,1,0.32432432432432434,6,0.0,2,1,0,0.8135094401515344,0
0.554,1,0,1,0.14864864864864866,5,0.5561683630194235,2,1,0,0.4030172381462429,0
0.562,1,0,0,0.25675675675675674,2,0.48546292241602956,2,0,1,0.11568624803668748,0
0.852,1,0,1,0.2702702702702703,5,0.44751915010592547,1,0,1,0.4494530227636739,0
0.652,0,1,0,0.24324324324324326,4,0.0,2,1,1,0.01581015987026761,0
0.816,0,1,0,0.2972972972972973,5,0.3726605491496568,2,0,0,0.6160949870712652,0
0.574,0,0,1,0.20270270270270271,0,0.5271303181303612,2,0,1,0.37291976383744646,0
1.0,0,0,1,0.02702702702702703,7,0.0,2,1,0,0.15640088628464016,0
0.502,0,1,0,0.35135135135135137,4,0.0,2,1,0,0.2927766101662708,0
0.77,0,0,1,0.4189189189189189,5,0.486146706019165,1,1,0,0.7440349553382347,0
0.528,1,0,1,0.1891891891891892,7,0.3964270911747475,2,1,1,0.2555518051973963,0
0.644,1,0,0,0.04054054054054054,3,0.6611399871557413,2,1,1,0.8227065184725142,0
0.584,0,0,1,0.16216216216216217,8,0.4682947965048279,1,0,0,0.3098607917056078,0
0.566,1,0,0,0.14864864864864866,0,0.5523252090121531,1,1,0,0.966849384116183,0
0.838,0,1,1,0.28378378378378377,9,0.0,1,1,1,0.23857883427867357,0
0.892,0,1,1,0.3108108108108108,8,0.42856073555601804,1,1,0,0.09250298403497532,0
0.73,0,0,1,0.06756756756756757,7,0.5549062569587517,2,1,0,0.3252617124935431,0
0.69,0,0,0,0.32432432432432434,7,0.4840755463702414,1,0,0,0.23183744047556537,0
0.794,0,0,0,0.0945945945945946,4,0.0,2,0,1,0.21016052032969143,0
0.468,1,0,0,0.4864864864864865,1,0.30830991977659133,1,0,0,0.6909729879203464,1
0.252,0,0,1,0.2972972972972973,6,0.0,1,1,1,0.11363020168426083,0
1.0,0,0,0,0.28378378378378377,7,0.31590511510071684,1,0,1,0.9345850528725492,0
0.358,0,0,1,0.16216216216216217,2,0.46351604350595094,1,1,0,0.37640539671538625,0
0.468,0,1,0,0.5540540540540541,1,0.0,1,0,1,0.651304849613138,1
0.472,1,0,1,0.21621621621621623,9,0.2961752718005944,1,1,0,0.07512392433477397,0
0.648,1,0,1,0.21621621621621623,2,0.6090038389690412,1,1,0,0.8785730037218553,1
0.404,0,0,1,0.32432432432432434,9,0.5328899474683128,2,1,0,0.5053389098658921,1
0.502,1,0,0,0.20270270270270271,7,0.45608230815946027,2,1,1,0.7650758147403077,0
0.382,0,0,1,0.14864864864864866,7,0.5081926689836499,1,0,0,0.4308528464468356,0
0.788,1,0,0,0.3108108108108108,2,0.3352493038109617,1,1,0,0.9877795829501718,0
0.49,0,1,0,0.06756756756756757,10,0.40305870801965854,2,0,0,0.1851737840963812,0
0.748,1,0,1,0.20270270270270271,5,0.41277647829044856,2,1,0,0.6054285184235094,0
0.366,0,1,0,0.4594594594594595,7,0.0,1,0,1,0.9706047427529328,1
0.536,0,0,1,0.25675675675675674,2,0.6703048636201255,2,0,1,0.5063566070559737,0
0.346,1,0,0,0.28378378378378377,1,0.5735520346129378,1,1,1,0.5935575347445681,1
0.584,1,0,0,0.16216216216216217,5,0.5171569460732045,1,1,0,0.0028550226546635196,0
0.468,0,0,1,0.22972972972972974,9,0.0,2,1,0,0.9619400152714583,0
0.342,0,0,1,0.2702702702702703,5,0.4409805590787877,1,0,1,0.6825457331175128,1
0.624,0,0,0,0.24324324324324326,4,0.6652469933111089,2,1,0,0.6943640117631233,1
0.816,0,0,0,0.21621621621621623,1,0.6143508306500062,1,1,1,0.30361554528457463,0
0.734,0,0,1,0.2702702702702703,7,0.3884408207332308,1,0,0,0.9459109844990196,0
0.522,0,0,1,0.2972972972972973,1,0.0,2,1,1,0.5127288656066653,0
0.832,1,0,1,0.33783783783783783,6,0.4467472829306911,2,1,1,0.18349242352644674,0
0.572,0,0,0,0.21621621621621623,3,0.0,2,1,1,0.22374471762053272,0
0.928,0,0,0,0.40540540540540543,7,0.0,2,1,1,0.6643562960262704,0
0.82,0,1,1,0.13513513513513514,1,0.5621348891097577,2,0,0,0.0813867724367677,0
0.514,1,0,1,0.28378378378378377,2,0.336665257196657,2,1,1,0.6097274289694665,0
0.75,0,1,0,0.24324324324324326,4,0.47238406637531594,1,0,0,0.655874235989537,1
0.5,0,0,1,0.25675675675675674,1,0.5686111839273069,1,0,1,0.44333388838634086,0
0.612,1,0,1,0.12162162162162163,4,0.47281013578062714,2,1,1,0.804195400660763,0
0.58,0,1,1,0.21621621621621623,1,0.5481230247707346,1,0,0,0.12376071914867867,0
0.178,0,0,1,0.13513513513513514,7,0.4423159618313555,2,1,0,0.6926430474110277,0
0.398,0,0,0,0.2702702702702703,8,0.42759751578818317,1,0,0,0.7872310305634188,0
0.544,0,0,1,0.2702702702702703,5,0.0,2,0,0,0.5264712280022742,0
0.73,0,0,1,0.21621621621621623,4,0.4954778651363986,1,0,0,0.48890339027377105,0
0.614,0,0,0,0.3108108108108108,5,0.38206097941997086,1,1,1,0.3412540897655726,0
0.706,0,0,1,0.24324324324324326,2,0.0,2,1,0,0.5439487971101239,0
0.904,0,0,1,0.20270270270270271,8,0.0,2,1,0,0.7185416207247791,0
0.886,0,1,0,0.24324324324324326,0,0.0,1,0,0,0.7449805956468842,0
0.408,0,0,0,0.22972972972972974,6,0.4691433880584742,2,0,0,0.4763733436543189,1
0.366,0,1,1,0.2702702702702703,1,0.5392202467543694,2,0,1,0.7647967880932628,0
0.616,0,0,1,0.24324324324324326,8,0.6937496415377256,1,1,1,0.47461552578271216,0
0.726,1,0,1,0.2972972972972973,3,0.4561487096215041,2,1,1,0.43652468810771416,0
0.722,0,1,1,0.25675675675675674,2,0.0,2,1,0,0.4198764982055786,1
0.638,0,0,1,0.0945945945945946,1,0.6291340440256041,1,0,0,0.1876796734088105,1
0.178,0,0,0,0.33783783783783783,8,0.0,1,0,1,0.5244386838943118,0
0.826,0,1,0,0.25675675675675674,6,0.0,2,1,1,0.7485398355542954,0
0.694,1,0,0,0.7567567567567568,3,0.43073807377329976,2,1,1,0.08217889808476708,0
0.704,0,1,0,0.22972972972972974,8,0.056846985164374905,2,1,0,0.27341401103805413,0
0.672,0,1,1,0.3108108108108108,7,0.4095277090391561,1,0,1,0.9746044747273364,0
0.558,0,1,1,0.24324324324324326,1,0.6447154300776065,2,1,1,0.7318705936416927,0
0.946,0,0,1,0.2702702702702703,1,0.0,2,1,0,0.7830353798787785,0
0.666,1,0,0,0.22972972972972974,5,0.38142494428714063,1,0,1,0.9128630784239895,0
0.41,0,0,1,0.25675675675675674,9,0.4980872114251647,1,1,0,0.30094108987408297,0
0.594,1,0,1,0.35135135135135137,4,0.37449607527901074,1,1,0,0.18285721286382847,1
0.728,0,0,0,0.44594594594594594,4,0.3519710731954954,3,0,0,0.02925754409546111,1
1.0,0,1,0,0.28378378378378377,10,0.0,2,1,1,0.7151608478609707,0
0.726,0,0,0,0.5540540540540541,3,0.0,2,1,1,0.31347243661769697,0
0.204,0,0,1,0.16216216216216217,7,0.45012646369687387,1,1,1,0.4950760797656175,0
0.666,0,1,0,0.08108108108108109,8,0.3928571158114436,1,1,0,0.9399669168405582,0
0.454,0,0,0,0.10810810810810811,1,0.7195372033322375,1,0,0,0.6172741496812945,0
0.404,0,0,1,0.20270270270270271,5,0.5617084211362471,1,0,1,0.0545548099843535,0
0.838,1,0,0,0.17567567567567569,7,0.5935227326760439,2,1,0,0.2690539446517142,0
0.682,0,0,1,0.2702702702702703,7,0.0,2,0,0,0.40806807050073274,0
0.936,0,0,0,0.4189189189189189,2,0.0,1,0,1,0.9615281259360269,1
0.778,0,0,1,0.3108108108108108,5,0.0,2,0,0,0.719422054806234,0
0.578,0,0,0,0.43243243243243246,6,0.45968990836080104,2,1,1,0.26561951666384137,0
0.602,0,0,0,0.6351351351351351,0,0.0,2,1,1,0.9523032449598937,0
0.858,0,0,0,0.10810810810810811,0,0.0,2,0,1,0.5595255346885627,0
1.0,1,0,0,0.20270270270270271,7,0.5367841979187645,1,1,0,0.5658858921026957,0
0.958,0,0,1,0.2702702702702703,9,0.0,2,1,0,0.15260607388005554,0
0.458,1,0,1,0.17567567567567569,2,0.3608934607672781,2,1,1,0.09395172238948818,0
0.32,0,0,1,0.1891891891891892,9,0.4118197153274463,1,1,1,0.23060262255045352,0
0.362,0,0,1,0.14864864864864866,3,0.4567216115515268,1,0,0,0.3779055899838434,0
0.556,1,0,0,0.24324324324324326,3,0.3638389993323584,1,1,0,0.3154019208834443,0
0.566,0,1,1,0.1891891891891892,5,0.6510217754148706,2,1,1,0.3720536311217721,0
0.728,0,1,1,0.36486486486486486,8,0.6014405689576992,2,0,1,0.6994546479188762,0
0.508,0,1,1,0.06756756756756757,9,0.49652562121935645,1,1,1,0.03628181491332422,0
0.56,0,1,1,0.22972972972972974,1,0.0,2,0,0,0.9341624125103947,0
1.0,0,1,0,0.17567567567567569,4,0.36386367070391007,1,1,1,0.8107648780458534,0
0.876,1,0,0,0.527027027027027,8,0.37352504357446487,1,1,1,0.9007805745448689,1
0.896,0,0,0,0.25675675675675674,4,0.4452926684296401,1,1,1,0.417372559079392,0
0.84,1,0,1,0.36486486486486486,4,0.44147677648721834,1,1,0,0.13077328884908507,1
0.438,1,0,1,0.0945945945945946,9,0.691354206801654,2,1,1,0.22186858845019694,0
0.15,0,1,0,0.05405405405405406,7,0.6761698743900363,2,0,1,0.6818322149765302,1
0.394,0,1,0,0.17567567567567569,9,0.0,2,0,0,0.4964606119884448,0
0.75,1,0,1,0.36486486486486486,8,0.4659942608570675,1,0,0,0.8673470816462971,1
0.312,0,0,1,0.25675675675675674,5,0.0,2,1,1,0.6377220524560094,0
0.564,0,0,0,0.24324324324324326,7,0.0,2,1,1,0.2626004283409065,0
0.54,0,0,1,0.05405405405405406,0,0.0,1,1,0,0.16290490741865846,0
0.626,1,0,1,0.1891891891891892,8,0.5206403125667477,1,1,0,0.2357708661177142,1
0.7,0,1,0,0.3783783783783784,5,0.22551367369915012,2,0,1,0.2270844365636918,0
0.692,1,0,1,0.2702702702702703,6,0.5672268768566553,1,1,1,0.04003837366468497,0
0.834,0,1,1,0.17567567567567569,6,0.0,2,1,1,0.9783755348635794,0
0.422,0,0,1,0.5135135135135135,7,0.6088487959394191,2,1,0,0.6658412378382135,1
0.0,1,0,1,0.28378378378378377,0,0.43736163954058,2,0,0,0.6180116701144959,1
0.712,0,0,1,0.4864864864864865,9,0.46809646896873547,1,1,1,0.9312252820144323,0
0.228,0,1,0,0.21621621621621623,5,0.30291808917317786,1,1,1,0.7933622160916367,0
0.302,0,0,0,0.21621621621621623,3,0.4294475498000005,1,1,0,0.04619331146124454,0
0.79,0,1,0,0.22972972972972974,8,0.0,2,1,1,0.5829032672620235,0
0.474,0,0,0,0.24324324324324326,1,0.5380570653208241,2,1,0,0.2234038350662488,0
0.634,0,0,0,0.40540540540540543,2,0.0,2,1,1,0.7430550117536225,0
0.774,0,0,1,0.24324324324324326,9,0.0,1,0,1,0.9433866934292224,1
0.27,0,1,0,0.16216216216216217,7,0.0,1,1,0,0.535330074022069,0
0.48,0,1,0,0.25675675675675674,0,0.25645954498896345,1,0,1,0.3087682373666685,1
0.336,1,0,0,0.22972972972972974,8,0.5646341508618101,1,0,1,0.9639173541073173,0
0.462,0,1,0,0.14864864864864866,8,0.0,2,1,0,0.2336403626546335,0
0.87,1,0,0,0.20270270270270271,5,0.5445422083524032,2,1,1,0.8456115559035887,0
0.898,0,0,0,0.4594594594594595,4,0.6425304393508935,1,1,1,0.44539168490590847,0
0.696,0,1,1,0.2702702702702703,10,0.37868331321294635,1,1,1,0.5261316455721521,0
0.76,0,0,0,0.3108108108108108,4,0.6677823653420399,1,1,0,0.6412373881705702,0
0.78,1,0,0,0.24324324324324326,4,0.43461709891852907,1,0,0,0.472760948670598,1
0.87,0,0,0,0.3918918918918919,9,0.48637895170903855,1,1,1,0.16907574673381304,1
0.354,0,1,0,0.14864864864864866,2,0.1106264698946094,1,1,0,0.48733084009522903,1
0.388,0,0,0,0.14864864864864866,1,0.47254464950291175,1,1,1,0.8207072775450055,0
0.71,0,0,1,0.581081081081081,4,0.0,2,1,1,0.956601955486749,0
0.668,0,0,1,0.21621621621621623,9,0.0,2,1,1,0.3262611079358078,0
0.578,0,1,0,0.13513513513513514,8,0.38996199612360544,1,1,1,0.8911410539706541,0
0.43,1,0,0,0.2702702702702703,2,0.6323335901042532,2,1,1,0.8972541877749325,0
0.262,0,0,1,0.35135135135135137,9,0.698702249985243,1,1,0,0.32747602396028813,1
0.762,0,1,1,0.0945945945945946,8,0.3864127064498578,1,1,0,0.4893784356406036,0
0.514,0,0,1,0.36486486486486486,7,0.4936649776807787,1,0,1,0.5652539317504821,0
0.82,0,0,0,0.1891891891891892,7,0.0,2,1,1,0.5298379495241795,0
0.418,0,0,0,0.7027027027027027,9,0.0,1,1,1,0.6149846310322635,0
0.73,0,0,0,0.20270270270270271,3,0.33969106739712523,1,1,1,0.3404103591893025,0
0.612,0,0,1,0.24324324324324326,8,0.3897442184593753,2,0,1,0.10734415136645548,0
0.604,1,0,1,0.20270270270270271,7,0.5107093083092024,1,1,0,0.7922064057117455,0
0.548,0,1,1,0.20270270270270271,6,0.0,2,0,0,0.38273715139795844,0
0.568,0,1,1,0.24324324324324326,2,0.34275346615831154,1,1,0,0.07938808156178914,0
1.0,0,1,0,0.43243243243243246,10,0.0,2,1,1,0.16866740773743888,0
0.618,1,0,0,0.28378378378378377,1,0.41651217831112225,1,1,0,0.10321540707137529,0
0.358,0,1,1,0.22972972972972974,5,0.38172060217756143,1,1,1,0.5639034527797404,0
0.444,0,1,1,0.17567567567567569,5,0.39103043789611946,1,0,1,0.5999841484861803,0
0.58,1,0,1,0.28378378378378377,9,0.5245447663631079,4,0,1,0.034852578421239226,1
0.84,0,1,1,0.5,9,0.25160578145493256,2,1,0,0.9260869413028944,1
0.596,0,1,1,0.22972972972972974,7,0.0,2,1,1,0.3921613514090595,0
0.458,0,0,1,0.17567567567567569,9,0.0,1,0,1,0.6952484962313901,0
0.478,1,0,0,0.24324324324324326,9,0.5594126284500611,2,1,0,0.6816569982433321,0
0.36,0,1,0,0.24324324324324326,2,0.0,2,1,1,0.07355812480091847,0
0.962,0,0,1,0.16216216216216217,2,0.0,2,0,1,0.01709563263291644,0
0.88,1,0,1,0.08108108108108109,7,0.4281350647189064,1,0,1,0.8022697667627258,0
0.612,0,0,1,0.22972972972972974,6,0.0,2,1,0,0.007369153754183524,0
0.426,0,1,1,0.1891891891891892,6,0.0,2,1,1,0.09855191170756807,0
0.634,0,1,1,0.28378378378378377,7,0.6678293963895859,1,1,1,0.2058768612402484,0
0.526,0,1,1,0.21621621621621623,8,0.4675205777772163,1,1,0,0.6970590691411029,0
0.158,0,0,1,0.5675675675675675,7,0.0,2,1,1,0.8184776646169709,0
0.63,0,0,0,0.06756756756756757,9,0.5726344907607707,1,1,1,0.5757337325714605,0
0.762,0,0,1,0.20270270270270271,4,0.0,2,1,1,0.3747034341779639,0
0.468,0,0,0,0.25675675675675674,1,0.0,2,1,1,0.9018460262955111,0
0.568,1,0,0,0.17567567567567569,8,0.3060960727122315,1,0,0,0.9801443537857866,0
0.276,0,0,1,0.21621621621621623,3,0.0,2,1,1,0.6298990553597867,0
0.37,0,1,0,0.4189189189189189,7,0.4595879944721779,1,1,0,0.5571041534466541,0
0.852,0,0,0,0.14864864864864866,7,0.7101331062344876,2,1,1,0.57908995309052,0
1.0,0,1,0,0.2702702702702703,3,0.0,2,0,1,0.8968315474127779,0
0.646,0,1,0,0.25675675675675674,0,0.0,2,0,0,0.41173672085684176,0
1.0,1,0,0,0.36486486486486486,5,0.5072130680628139,1,1,1,0.9637552886300642,1
0.554,0,1,0,0.16216216216216217,6,0.0,1,1,1,0.5670386021865087,0
0.44,0,0,0,0.20270270270270271,8,0.0,1,1,1,0.6232087164324192,0
0.892,0,1,1,0.6621621621621622,5,0.0,2,0,1,0.2743233978844979,0
0.846,0,1,0,0.20270270270270271,10,0.0,1,1,1,0.49408973556974684,0
0.804,0,1,1,0.24324324324324326,2,0.0,2,1,1,0.22781805662440757,0
0.55,0,1,0,0.6891891891891891,1,0.42873965282079274,1,1,1,0.9117114184404611,0
0.37,1,0,1,0.02702702702702703,9,0.537566467724007,1,1,1,0.5941266390940334,0
0.872,0,0,0,0.14864864864864866,4,0.0,2,1,0,0.5168554096916255,0
0.54,0,0,0,0.6621621621621622,3,0.0,2,1,1,0.21739651136683552,0
0.51,0,1,0,0.40540540540540543,6,0.0,2,1,1,0.20027617637484377,0
0.64,0,1,0,0.1891891891891892,3,0.0,2,1,0,0.23084264547264258,0
0.534,0,1,1,0.32432432432432434,0,0.2794197038327394,1,1,1,0.6041534466541554,0
0.49,0,0,1,0.3108108108108108,9,0.0,2,1,0,0.029780394027629636,0
0.674,1,0,0,0.14864864864864866,4,0.314626348889304,1,1,0,0.6106732192924423,1
0.814,1,0,1,0.16216216216216217,6,0.4190101646449361,2,1,1,0.31483281653397893,0
0.792,0,1,1,0.17567567567567569,2,0.4537151717655563,1,1,1,0.8741032768629404,0
0.306,0,1,1,0.0945945945945946,7,0.0,1,0,1,0.9642398349042334,0
0.386,1,0,1,0.40540540540540543,1,0.40215730617957274,1,0,0,0.16651160185797742,1
0.156,1,0,0,0.2972972972972973,3,0.5151418649699565,2,1,0,0.3643590462889205,1
0.836,0,0,0,0.13513513513513514,3,0.43490984726109316,2,0,1,0.25452345699014256,0
0.536,0,0,1,0.5135135135135135,7,0.0,1,1,1,0.7120114470931973,1
0.482,0,0,0,0.17567567567567569,7,0.0,2,0,1,0.24385768840924305,0
0.616,0,0,0,0.22972972972972974,5,0.5037808777260919,1,0,0,0.7818246642554363,1
0.55,0,0,1,0.24324324324324326,9,0.43263047558472845,3,1,0,0.6690448437825812,1
0.734,0,0,1,0.24324324324324326,2,0.5901276091818795,1,1,0,0.8956710865887691,1
0.634,0,0,1,0.35135135135135137,8,0.4873607048981521,1,1,1,0.45903948827112984,0
0.908,0,0,1,0.08108108108108109,3,0.0,2,1,0,0.8660014531387746,0
0.686,0,0,1,0.17567567567567569,1,0.0,2,0,1,0.9113835371277957,0
0.758,1,0,1,0.24324324324324326,8,0.6094077479824577,2,1,0,0.8856783322807327,0
0.268,1,0,1,0.4864864864864865,3,0.5356282704264508,1,0,0,0.2497399001604653,1
0.564,0,1,0,0.2972972972972973,3,0.43739121330098607,1,1,0,0.7094935566346585,0
0.372,1,0,1,0.06756756756756757,6,0.3681443728806385,2,1,0,0.6033082659393971,0
0.446,0,0,0,0.10810810810810811,4,0.5145874964612126,1,0,0,0.749087037812111,1
0.61,0,1,0,0.5135135135135135,5,0.0,2,1,1,0.20887554761479715,0
0.632,1,0,1,0.7567567567567568,7,0.4189051419243566,1,1,1,0.2308264939301703,0
0.752,1,0,1,0.16216216216216217,5,0.4439066076589105,2,1,0,0.013463835796318548,0
0.346,0,0,1,0.28378378378378377,3,0.0,2,1,0,0.03357795669486435,0
0.756,1,0,0,0.20270270270270271,9,0.5994949582916316,2,1,0,0.853844042106021,0
0.702,0,0,1,0.16216216216216217,3,0.6243998110946162,2,1,0,0.2286760385616826,0
0.336,0,0,1,0.2702702702702703,3,0.3625289056604616,1,0,1,0.811542552313746,0
0.778,0,0,1,0.25675675675675674,7,0.4183390156537262,1,0,1,0.40439982018282744,0
0.362,1,0,0,0.17567567567567569,7,0.4665353171879467,1,1,0,0.59253913748763,1
0.204,0,1,1,0.35135135135135137,3,0.3543903024530797,1,1,0,0.3484640783194795,0
0.668,0,0,1,0.36486486486486486,6,0.590165473160836,1,1,0,0.9179048099093463,0
0.756,1,0,1,0.28378378378378377,6,0.606552365544114,1,0,0,0.8060370765408097,0
0.866,0,1,1,0.28378378378378377,9,0.0,2,1,0,0.7187745929736289,0
0.768,0,0,1,0.05405405405405406,5,0.5183627743041009,1,0,0,0.6094718545621106,1
0.596,1,0,1,0.21621621621621623,3,0.3787981407112346,2,1,1,0.7352916703545188,0
0.676,0,0,1,0.4594594594594595,1,0.0,2,1,1,0.860192098345392,0
0.66,0,1,1,0.22972972972972974,9,0.0,2,0,0,0.7188810531405749,0
0.332,0,0,0,0.33783783783783783,2,0.44948022521813535,2,1,1,0.696841548367869,0
0.66,0,0,0,0.25675675675675674,10,0.49345246111678254,1,1,0,0.4088653466406041,1
0.508,0,0,1,0.47297297297297297,8,0.5757467105468997,1,1,0,0.955028105184045,1
0.548,1,0,1,0.12162162162162163,9,0.37731371330885777,2,0,1,0.022296829347202656,0
0.546,0,0,1,0.04054054054054054,10,0.0,2,0,1,0.6792634696613525,0
0.548,0,1,1,0.44594594594594594,5,0.6950918199496855,2,1,1,0.861887560262005,0
0.43,1,0,0,0.5405405405405406,3,0.4339938976817241,3,0,1,0.6793845312227318,1
0.43,0,0,1,0.5,4,0.47351237309140143,2,1,1,0.6406267798574763,1
0.72,0,0,1,0.4864864864864865,6,0.6821001307742119,1,1,1,0.8351416060233753,1
0.59,0,0,1,0.32432432432432434,6,0.0,1,0,0,0.7490486841493362,0
0.714,0,0,1,0.20270270270270271,8,0.5447571163255965,1,1,0,0.27142112071702845,0
0.61,0,1,0,0.24324324324324326,1,0.540122724728594,1,1,0,0.43005297005864057,0
0.71,0,1,0,0.08108108108108109,5,0.708653581220965,2,0,0,0.39941054370692397,0
0.016,0,1,0,0.4594594594594595,8,0.5721141998330875,3,1,0,0.7098054364191779,1
0.456,1,0,1,0.21621621621621623,8,0.5878371971663874,2,1,0,0.3333777875787137,0
0.9,0,0,0,0.2972972972972973,5,0.3896578487305344,1,1,0,0.49318994964019053,1
0.524,0,0,0,0.20270270270270271,9,0.0,1,0,0,0.7139977867886383,1
0.662,1,0,0,0.40540540540540543,8,0.5559236421449043,1,1,1,0.8179285621776881,0
0.418,0,1,1,0.0945945945945946,5,0.0,2,1,1,0.8161261400463744,0
0.276,0,1,0,0.28378378378378377,9,0.5602013949169561,1,0,0,0.06215023534747568,0
0.734,0,0,0,0.24324324324324326,5,0.0,2,1,1,0.7277696019969907,0
0.632,0,0,0,0.3108108108108108,10,0.5626271606930128,1,1,0,0.2545088055909339,0
0.464,0,1,1,0.10810810810810811,4,0.2624506228803894,2,1,0,0.15070254209276984,0
0.766,0,1,0,0.16216216216216217,0,0.3320841541679333,1,0,0,0.2888156818976212,0
0.686,0,0,1,0.3108108108108108,4,0.0,2,0,0,0.7819241237538185,0
0.688,0,0,0,0.20270270270270271,4,0.5170690617852053,2,1,0,0.8906464567366182,0
0.544,0,0,0,0.22972972972972974,5,0.0,2,1,0,0.25553050316305204,0
0.496,0,1,0,0.2702702702702703,6,0.0,2,0,0,0.8689419839594681,0
0.734,0,1,1,0.22972972972972974,1,0.0,3,0,0,0.87387625518237,1
0.288,1,0,1,0.25675675675675674,5,0.42689177107725296,2,1,0,0.8603397124425383,0
0.588,0,0,1,0.20270270270270271,8,0.0,2,1,1,0.7764871045184816,0
0.408,0,0,0,0.16216216216216217,9,0.0,2,1,1,0.20156284925210355,0
0.252,0,1,0,0.6891891891891891,1,0.41970718071229635,1,0,1,0.6713079099053959,0
0.634,0,0,1,0.13513513513513514,6,0.6608185020459901,1,1,0,0.7354668370829414,0
0.796,0,1,0,0.2972972972972973,4,0.0,2,1,0,0.661847656451191,0
0.362,0,1,0,0.36486486486486486,1,0.5041711158502642,2,1,1,0.8237282660494076,0
0.738,0,1,0,0.3918918918918919,9,0.4639078360461014,1,1,0,0.31522880435081546,1
0.99,1,0,0,0.3108108108108108,2,0.3257646959369041,2,0,0,0.9988439395962314,0
0.776,0,0,1,0.4864864864864865,4,0.0,1,0,1,0.278593905717996,1
0.426,0,1,0,0.3783783783783784,8,0.42316655340022713,1,1,0,0.8157475038866211,1
0.69,0,1,1,0.13513513513513514,0,0.3827086128874078,1,1,1,0.2899322385287795,0
0.982,0,1,1,0.3108108108108108,1,0.0,2,0,1,0.965503155551355,0
0.552,1,0,1,0.24324324324324326,2,0.7240834715003212,2,1,1,0.2876252682131143,0
0.526,0,0,0,0.14864864864864866,6,0.7401781336796944,2,1,1,0.3861899311384237,0
0.948,1,0,1,0.5675675675675675,8,0.5350784854520017,3,0,0,0.7652459809911847,1
0.71,0,0,0,0.4189189189189189,7,0.0,1,1,0,0.31699837334465436,1
0.468,0,0,0,0.35135135135135137,5,0.3813171714459843,2,1,1,0.5328173840601776,0
